No,harga,lokasi,luas_bangunan,luas_tanah,kamar,kamar_mandi,listrik,interior,parkir,sertifikat
275,435000000,Bantul,36,72,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
276,300000000,Sleman,36,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
277,715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
278,715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
279,650000000,Yogyakarta,79,79,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
280,845000000,Sleman,80,124,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
281,695000000,Sleman,72,90,2,1,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
282,665000000,Sleman,45,105,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
283,295000000,Sleman,36,75,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
284,1580000000,Sleman,110,125,4,3,5500,Sebagian,2,SHM - Sertifikat Hak Milik
285,1130000000,Sleman,95,105,3,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
286,400000000,Sleman,40,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
287,7000000000,Yogyakarta,600,600,10,3,11000,Sebagian,8,SHGB - Hak Guna Bangunan
288,3550000000,Sleman,135,334,5,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
289,440000000,Bantul,45,95,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
290,550000000,Bantul,65,93,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
291,391500000,Sleman,36,103,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
292,2500000000,Sleman,212,106,7,7,1300,Lengkap,2,SHM - Sertifikat Hak Milik
293,1600000000,Sleman,160,202,5,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
294,715000000,Sleman,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
295,715000000,Sleman,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
296,8500000000,Yogyakarta,500,751,3,2,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
297,1900000000,Yogyakarta,88,126,3,2,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
298,1400000000,Yogyakarta,80,130,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
299,625000000,Sleman,100,187,2,1,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
300,600000000,Sleman,85,100,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
301,1750000000,Sleman,220,163,5,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
302,1500000000,Sleman,160,150,3,3,2200,Tak Berperabot,2,SHGB - Hak Guna Bangunan
303,1500000000,Sleman,100,180,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
304,430000000,Bantul,36,81,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
305,300000000,Sleman,36,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
306,665000000,Sleman,45,105,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
307,890000000,Bantul,50,85,4,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
308,694000000,Sleman,60,84,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
309,3599999000,Yogyakarta,215,256,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
310,3599999000,Yogyakarta,215,256,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
311,3599999000,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
312,280000000,Sleman,36,60,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
313,3599999000,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
314,9000000000,Sleman,750,2050,4,3,2200,Tak Berperabot,4,SHM - Sertifikat Hak Milik
315,300000000,Sleman,36,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
316,614000000,Bantul,75,72,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
317,795000000,Sleman,60,110,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
318,2900000000,Bantul,230,144,3,3,5500,Sebagian,2,SHM - Sertifikat Hak Milik
319,1218000000,Sleman,80,118,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
320,3599999000,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
321,715000000,Sleman,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
322,750000000,Bantul,65,84,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
323,490000000,Sleman,45,97,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
324,3480000000,Sleman,270,130,10,10,2200,Sebagian,1,SHM - Sertifikat Hak Milik
325,2550000000,Sleman,200,123,8,8,2200,Sebagian,1,SHM - Sertifikat Hak Milik
326,675000000,Sleman,79,58,4,4,1300,Sebagian,1,SHM - Sertifikat Hak Milik
327,16500000000,Sleman,1500,832,10,10,33000,Lengkap,4,SHM - Sertifikat Hak Milik
328,1300000000,Sleman,150,200,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
329,1600000000,Sleman,100,100,1,1,5500,Lengkap,1,SHM - Sertifikat Hak Milik
330,775000000,Sleman,52,90,2,1,1300,Sebagian,1,SHM - Sertifikat Hak Milik
331,950000000,Sleman,70,119,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
332,565000000,Sleman,50,82,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
333,2000000000,Sleman,114,137,3,3,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
334,1295000000,Sleman,110,101,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
335,3550000000,Sleman,135,334,5,5,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
336,982000000,Sleman,78,100,3,2,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
337,2600000000,Sleman,138,144,3,3,2200,Sebagian,1,SHM - Sertifikat Hak Milik
338,1450000000,Sleman,90,105,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
339,450000000,Sleman,36,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
340,2850000000,Sleman,300,153,7,6,4400,Sebagian,1,SHM - Sertifikat Hak Milik
341,1750000000,Sleman,120,200,4,4,5500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
342,1450000000,Yogyakarta,110,98,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
343,575000000,Bantul,45,106,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
344,415000000,Bantul,45,80,2,1,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
345,435000000,Bantul,45,85,2,1,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
346,550000000,Sleman,36,128,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
347,400000000,Yogyakarta,65,91,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
348,400000000,Yogyakarta,65,91,2,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
349,400000000,Sleman,65,91,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
350,650000000,Sleman,70,98,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
351,1950000000,Sleman,130,148,3,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
352,295000000,Bantul,36,72,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
353,399000000,Bantul,45,83,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
354,1450000000,Sleman,90,105,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
355,400000000,Yogyakarta,60,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
356,3775800000,Sleman,195,390,5,6,4400,Tak Berperabot,2,SHM - Sertifikat Hak Milik
357,450000000,Sleman,65,91,3,1,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
358,325000000,Sleman,36,50,1,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
359,2100000000,Sleman,130,174,4,3,2200,Sebagian,1,SHM - Sertifikat Hak Milik
360,400000000,Bantul,60,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
361,585000000,Sleman,55,95,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
362,5200000000,Sleman,513,223,7,8,4400,Sebagian,4,SHM - Sertifikat Hak Milik
363,625000000,Sleman,65,98,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
364,9000000000,Sleman,1100,525,10,10,3500,Lengkap,4,SHM - Sertifikat Hak Milik
365,5000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
366,390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
367,229000000000,Sleman,110,229,4,3,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
368,712250000,Bantul,55,153,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
369,17000000000,Yogyakarta,400,1050,8,4,6600,Tak Berperabot,10,SHM - Sertifikat Hak Milik
370,715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
371,1600000000,Yogyakarta,130,72,3,2,3500,Sebagian,2,SHGB - Hak Guna Bangunan
372,212500000,Sleman,27,65,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
373,759000010,Sleman,75,80,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
374,500000000,Sleman,40,143,2,1,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
375,1800000001,Sleman,110,176,4,3,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
376,254000310,Sleman,36,62,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
377,759000023,Sleman,75,80,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
378,543000000,Sleman,40,80,2,1,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
379,280000000,Sleman,36,60,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
380,759000080,Sleman,75,73,3,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
381,819400000,Sleman,78,80,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
382,803550000,Sleman,75,80,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
383,784350000000,Sleman,75,79,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
384,594750000,Bantul,40,120,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
385,594750000,Bantul,40,120,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
386,390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
387,880000000,Bantul,65,153,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
388,2984780000,Sleman,184,212,10,10,6600,Tak Berperabot,6,SHM - Sertifikat Hak Milik
389,206500000,Sleman,27,61,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
390,193000000,Sleman,21,79,1,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
391,4155000000,Sleman,140,188,4,3,2200,Tak Berperabot,2,SHGB - Hak Guna Bangunan
392,399000000,Bantul,40,60,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
393,650000000,Sleman,99,60,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
394,1500000000,Sleman,185,200,5,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
395,275000000,Sleman,36,66,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
396,450000000,Sleman,45,79,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
397,265000000,Sleman,30,60,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
398,899000000,Sleman,120,91,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
399,1250000000,Sleman,70,130,2,1,22000,Tak Berperabot,1,SHM - Sertifikat Hak Milik
400,990000000,Sleman,100,142,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
401,1975000000,Sleman,165,135,4,3,2200,Sebagian,3,SHM - Sertifikat Hak Milik
402,3500000000,Sleman,273,280,4,3,4400,Tak Berperabot,5,SHGB - Hak Guna Bangunan
403,389000000,Sleman,36,75,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
404,550000000,Sleman,95,101,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
405,1400000000,Sleman,86,111,2,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
406,389000000,Sleman,36,75,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
407,8000000000,Sleman,750,463,5,3,3500,Lengkap,4,SHM - Sertifikat Hak Milik
408,200000000,Sleman,36,77,2,6,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
409,435000000,Sleman,36,76,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
410,875000000,Sleman,75,128,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
411,1700000000,Sleman,55,110,3,3,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
412,680000000,Sleman,65,91,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
413,635000000,Sleman,80,115,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
414,3600000000,Yogyakarta,330,400,6,5,4400,Lengkap,2,SHM - Sertifikat Hak Milik
415,580000000,Yogyakarta,48,66,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
416,1970000000,Sleman,165,135,4,3,2200,Sebagian,3,SHM - Sertifikat Hak Milik
417,975000000,Sleman,90,122,3,2,2200,Lengkap,1,SHM - Sertifikat Hak Milik
418,1500000000,Yogyakarta,74,65,2,2,2200,Lengkap,1,SHM - Sertifikat Hak Milik
419,750000000,Sleman,60,115,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
420,790000777,Sleman,65,105,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
421,850000088,Sleman,60,114,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
422,650000000,Sleman,60,101,3,1,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
423,4500000000,Sleman,350,430,7,4,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
424,2800000000,Yogyakarta,93,548,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
425,660000000,Sleman,100,130,3,4,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
426,725000000,Sleman,70,120,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
427,610000000,Sleman,70,98,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
428,1590000000,Sleman,112,93,4,3,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
429,13500000000,Yogyakarta,600,410,7,4,10000,Lengkap,3,SHM - Sertifikat Hak Milik
430,10000000000,Sleman,550,2800,6,6,2200,Tak Berperabot,10,SHM - Sertifikat Hak Milik
431,11000000000,Sleman,500,1670,7,5,3500,Sebagian,10,SHM - Sertifikat Hak Milik
432,2200000000,Sleman,285,543,4,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
433,875000000,Yogyakarta,85,125,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
434,414500900,Sleman,36,115,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
435,990000000,Sleman,70,109,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
436,1970000000,Sleman,165,135,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
437,300000000,Sleman,36,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
438,575000000,Sleman,45,100,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
439,699000000,Sleman,75,119,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
440,1400000000,Sleman,90,200,3,2,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
441,450000000,Bantul,62,128,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
442,665000000,Sleman,51,104,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
443,750000000,Bantul,307,328,3,1,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
444,482000000,Sleman,46,95,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
445,750000000,Sleman,80,105,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
446,2700000000,Sleman,350,278,6,3,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
447,2600000000,Yogyakarta,250,1112,4,4,2200,Sebagian,2,SHM - Sertifikat Hak Milik
448,1200000000,Yogyakarta,100,140,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
449,1970000000,Sleman,165,135,4,3,2200,Sebagian,3,SHM - Sertifikat Hak Milik
450,5850000000,Sleman,252,432,5,4,4400,Sebagian,4,SHM - Sertifikat Hak Milik
451,2800000000,Yogyakarta,175,270,5,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
452,11000000000,Sleman,500,1670,7,5,3500,Sebagian,10,SHM - Sertifikat Hak Milik
453,1500000000,Sleman,115,105,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
454,3500000000,Sleman,244,480,5,3,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
455,1278000000,Bantul,100,91,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
456,1600000000,Sleman,160,202,5,2,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
457,1950000000,Sleman,90,154,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
458,1700000000,Sleman,136,140,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
459,1800000000,Sleman,280,150,8,8,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
460,2600000000,Sleman,250,1112,4,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
461,248000000,Sleman,36,79,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
462,2600000000,Bantul,270,401,6,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
463,999999999,Bantul,140,85,4,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
464,3000000000,Sleman,150,1060,3,2,2200,Tak Berperabot,4,SHM - Sertifikat Hak Milik
465,1700000000,Sleman,150,767,3,1,1300,Tak Berperabot,4,SHM - Sertifikat Hak Milik
466,268000000,Sleman,33,65,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
467,6800000000,Sleman,650,245,10,10,33000,Lengkap,5,SHM - Sertifikat Hak Milik
468,5200000000,Sleman,513,223,7,8,4400,Sebagian,4,SHM - Sertifikat Hak Milik
469,380000000,Bantul,45,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
470,3500000000,Yogyakarta,235,235,5,5,4400,Tak Berperabot,3,SHM - Sertifikat Hak Milik
471,885000000,Sleman,70,100,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
472,1450000000,Sleman,90,105,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
473,1590000000,Sleman,113,93,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
474,1400000000,Sleman,120,123,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
475,4500000000,Sleman,234,200,5,4,3500,Tak Berperabot,3,SHM - Sertifikat Hak Milik
476,750000000,Sleman,60,120,3,2,1300,Sebagian,2,SHM - Sertifikat Hak Milik
477,2100000000,Sleman,180,145,4,5,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
478,800000000,Bantul,70,83,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
479,4300000000,Sleman,400,220,5,5,2200,Lengkap,1,SHM - Sertifikat Hak Milik
480,4000000000,Sleman,400,272,10,10,4400,Tak Berperabot,1,SHM - Sertifikat Hak Milik
481,2200000000,Sleman,150,166,5,6,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
482,1000000000,Sleman,70,125,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
483,850000000,Sleman,100,127,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
484,525000000,Sleman,40,80,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
485,1200000000,Bantul,120,111,4,3,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
486,1350000000,Sleman,160,105,3,3,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
487,1275000000,Bantul,150,266,5,5,2200,Lengkap,1,SHM - Sertifikat Hak Milik
488,1250000000,Sleman,155,200,4,3,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
489,580000000,Bantul,60,89,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
490,795000000,Sleman,54,100,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
491,950000000,Sleman,140,82,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
492,2800000000,Sleman,170,121,10,10,2200,Lengkap,1,SHM - Sertifikat Hak Milik
493,4267500000,Yogyakarta,241,569,6,4,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
494,1200000000,Sleman,200,150,6,3,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
495,2500000000,Sleman,150,137,4,3,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
496,675000000,Sleman,90,114,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
497,800000000,Bantul,70,83,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
498,1970000000,Sleman,165,135,4,3,2200,Sebagian,3,SHM - Sertifikat Hak Milik
499,1500000000,Sleman,125,142,2,2,2200,Sebagian,1,SHM - Sertifikat Hak Milik
500,1500000000,Bantul,150,200,3,2,2200,Sebagian,2,SHGB - Hak Guna Bangunan
501,4999000000,Sleman,200,451,5,4,3500,Sebagian,2,SHM - Sertifikat Hak Milik
502,7000000000,Sleman,300,500,5,4,4400,Sebagian,6,SHM - Sertifikat Hak Milik
503,1200000000,Sleman,200,234,7,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
504,3600000000,Sleman,239,398,7,3,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
505,2800000000,Yogyakarta,94,548,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
506,2500000000,Yogyakarta,180,138,4,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
507,1250000000,Sleman,100,132,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
508,1800000000,Bantul,231,137,4,3,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
509,2500000000,Sleman,160,150,4,3,2200,Tak Berperabot,1,SHGB - Hak Guna Bangunan
510,1200000000,Sleman,105,110,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
511,750000000,Sleman,50,105,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
512,11000000000,Sleman,500,1670,7,5,3500,Sebagian,10,SHM - Sertifikat Hak Milik
513,575000000,Sleman,70,120,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
514,3600000000,Sleman,252,158,4,3,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
515,885000000,Sleman,70,100,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
516,699000000000,Sleman,75,119,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
517,610000000,Sleman,88,120,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
518,325000000,Bantul,36,74,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
519,830000000000,Sleman,70,103,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
520,965000000000,Bantul,80,78,3,1,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
521,480000000,Sleman,50,108,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
522,375000000,Bantul,40,95,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
523,6500000000,Sleman,239,262,5,5,4400,Tak Berperabot,2,SHGB - Hak Guna Bangunan
524,1300000000,Sleman,200,144,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
525,4250000000,Sleman,170,305,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
526,1300000000,Sleman,265,357,6,5,2200,Tak Berperabot,4,SHM - Sertifikat Hak Milik
527,1650000000,Yogyakarta,200,275,4,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
528,1400000000,Sleman,128,228,5,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
529,1450000001,Sleman,90,105,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
530,345000000,Bantul,47,106,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
531,330000000,Bantul,42,84,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
532,475000000,Bantul,45,80,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
533,375000000,Bantul,45,93,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
534,406500010,Sleman,36,109,2,1,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
535,2200000000,Yogyakarta,355,282,7,2,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
536,2200000000,Sleman,215,160,4,5,2200,Lengkap,2,SHM - Sertifikat Hak Milik
537,7500000000,Sleman,650,754,10,9,7700,Tak Berperabot,10,SHM - Sertifikat Hak Milik
538,12500000000,Bantul,1000,1248,8,9,22000,Lengkap,2,SHM - Sertifikat Hak Milik
539,1500000000,Sleman,160,150,3,3,2200,Tak Berperabot,2,SHGB - Hak Guna Bangunan
540,254000000,Sleman,36,62,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
541,1150000000,Sleman,100,100,3,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
542,400210000,Sleman,50,109,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
543,670000000,Sleman,65,82,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
544,490000000,Sleman,36,167,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
545,550000000,Bantul,70,120,3,2,900,Tak Berperabot,2,SHM - Sertifikat Hak Milik
546,435000000,Bantul,50,88,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
547,345000000,Bantul,47,106,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
548,365000000,Bantul,60,84,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
549,630000000,Bantul,75,68,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
550,425000000,Bantul,45,89,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
551,350000000,Bantul,46,82,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
